heap,be,1024,2090.9353632
heap,be,1024,2082.15198581
heap,be,1024,2097.21295037
heap,be,2048,3883.67557646
heap,be,2048,3835.65912778
heap,be,2048,3853.12804871
heap,be,4096,7149.89118456
heap,be,4096,7133.94062696
heap,be,4096,7179.41048035
heap,be,8188,12015.9042738
heap,be,8188,10197.6002153
heap,be,8188,9115.97952036
heap,be,8192,12121.1478418
heap,be,8192,10306.6937224
heap,be,8192,9156.58781561
heap,be,8196,11786.1337149
heap,be,8196,11734.3936517
heap,be,8196,11765.2917373
heap,be,16384,8327.21939559
heap,be,16384,8295.06540505
heap,be,16384,8288.98531674
heap,le,1024,2013.62521532
heap,le,1024,1987.55640152
heap,le,1024,1975.40370571
heap,le,2048,3865.90507444
heap,le,2048,3852.43406948
heap,le,2048,3866.25274927
heap,le,4096,7323.11835077
heap,le,4096,7260.82266488
heap,le,4096,7326.62586714
heap,le,8188,11773.1995289
heap,le,8188,11740.4210567
heap,le,8188,11762.2774803
heap,le,8192,12142.1593353
heap,le,8192,12092.7604456
heap,le,8192,12032.3613334
heap,le,8196,11645.7436974
heap,le,8196,11540.7388782
heap,le,8196,11654.9315912
heap,le,16384,8320.60460111
heap,le,16384,8296.57092226
heap,le,16384,8299.66533147
direct,be,1024,3419.91279259
direct,be,1024,3420.03730484
direct,be,1024,3420.10325354
direct,be,2048,6815.72511956
direct,be,2048,6818.17023473
direct,be,2048,6816.5776628
direct,be,4096,13755.4869295
direct,be,4096,13750.1688741
direct,be,4096,13758.5557171
direct,be,8188,27336.7420232
direct,be,8188,27337.7011703
direct,be,8188,27335.5848581
direct,be,8192,27045.1291243
direct,be,8192,27081.3220505
direct,be,8192,27352.3828223
direct,be,8196,27350.8063515
direct,be,8196,27397.8829975
direct,be,8196,27406.4952899
direct,be,16384,53303.9657195
direct,be,16384,53565.3174727
direct,be,16384,53770.9644473
direct,le,1024,3402.21052398
direct,le,1024,3403.34811285
direct,le,1024,3399.57412694
direct,le,2048,6891.66903537
direct,le,2048,6892.04534479
direct,le,2048,6890.03222473
direct,le,4096,13631.0222266
direct,le,4096,13622.1004986
direct,le,4096,13632.2046302
direct,le,8188,26824.7455342
direct,le,8188,26838.3942973
direct,le,8188,26843.8984805
direct,le,8192,27452.7938975
direct,le,8192,27427.8637704
direct,le,8192,27453.5455963
direct,le,8196,27264.1386886
direct,le,8196,27241.1850495
direct,le,8196,27265.2883086
direct,le,16384,54426.216877
direct,le,16384,54453.8119561
direct,le,16384,54451.9309819
array,be,1024,3151.3252535
array,be,1024,3160.53599467
array,be,1024,3160.24793916
array,be,2048,6033.93515096
array,be,2048,6033.68727196
array,be,2048,6034.2208205
array,be,4096,10506.2233394
array,be,4096,10586.4525885
array,be,4096,10500.937728
array,be,8188,16589.7234271
array,be,8188,16591.9761147
array,be,8188,16627.3732582
array,be,8192,16749.3034959
array,be,8192,16723.353036
array,be,8192,16724.7844989
array,be,8196,13820.8454738
array,be,8196,12922.4816288
array,be,8196,12951.7966813
array,be,16384,11110.2526293
array,be,16384,11085.6001752
array,be,16384,11103.6018942
array,le,1024,3023.05034075
array,le,1024,3027.70898496
array,le,1024,3036.38159508
array,le,2048,5985.21783196
array,le,2048,5993.68325243
array,le,2048,5998.76953546
array,le,4096,10571.5368054
array,le,4096,10575.5863124
array,le,4096,10569.7650629
array,le,8188,16616.8611089
array,le,8188,16583.6990334
array,le,8188,16626.6306279
array,le,8192,16874.5616259
array,le,8192,16919.0158728
array,le,8192,16925.3977386
array,le,8196,14253.2253367
array,le,8196,13583.1046683
array,le,8196,13537.4578384
array,le,16384,11780.8583317
array,le,16384,11765.9445213
array,le,16384,11775.1392165
